Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2F2p7b5Xq20mRyEeWYaeUF,"Substitution (feat. Julian Perretta)","Substitution (feat. Julian Perretta)","Purple Disco Machine;Kungs;Julian Perretta",2023-03-30,181477,65,false,1135229191,2026-02-17T10:17:40Z,"discohouse,nu disco,funky house,house","Columbia Local",0.69,0.89,0,-4.866,0,0.0507,0.00903,0.0000161,0.188,0.713,124.018,4
spotify:track:5OSGdSxtulzlzdPdK2MQJC,"Esta Vida","Esta Vida","Marshmello;Farruko",2023-04-13,209135,59,false,1135229191,2026-02-17T10:17:40Z,"edm,reggaeton,trap latino","Sony Music Latin",0.755,0.676,5,-7.349,1,0.0377,0.0418,0.00176,0.204,0.461,123.98,4
spotify:track:00E0Z2jrF7reoHps4zcbWQ,"Car Keys (Ayla)","Car Keys (Ayla)","Alok;Ava Max",2023-06-30,147238,65,false,1135229191,2026-02-17T10:17:40Z,"braziliaanse bass,elektronisch,slaphouse,electrohouse","Columbia/B1 Recordings",0.719,0.959,9,-5.29,0,0.125,0.341,0,0.255,0.522,126.031,4
spotify:track:5tiTVSryX1Hu09cPsNvaIR,"Slapeloosheid","Slapeloosheid","Suzan & Freek",2023-01-05,177142,47,false,1135229191,2026-02-17T10:17:40Z,"nederpop,hollands","Sony Music Entertainment",0.534,0.752,8,-6.715,0,0.0958,0.0381,0.0000113,0.213,0.552,167.963,4
spotify:track:5FQ77Cl1ndljtwwImdtjMy,"Heaven","The Show","Niall Horan",2023-06-09,186043,69,false,1135229191,2026-02-17T10:17:40Z,"","Capitol Records",0.569,0.758,5,-3.423,1,0.025,0.0739,0,0.326,0.703,91.986,4
spotify:track:7dz8a05AXs2KnLGVvVwds8,"Break My Heart","Break My Heart","RONDÉ",2023-06-08,189309,39,false,1135229191,2026-02-17T10:17:40Z,"nederpop","Universal Music, a division of Universal International Music BV",0.737,0.721,0,-3.391,0,0.0379,0.0276,0.000606,0.136,0.896,129.074,4
spotify:track:2GEuZRsMwllbjBFpdOOBAx,"Vas-y (Ga Maar)","Vas-y (Ga Maar)","Suzan & Freek;Claude",2023-09-07,186455,54,false,1135229191,2026-02-17T10:17:40Z,"nederpop,hollands","Sony Music Entertainment / Cloud 9 Music",0.578,0.324,0,-8.977,1,0.0369,0.695,0,0.126,0.302,157.788,4
spotify:track:60sCCPmAff8HfYWpaXQQ9e,"Head Held High","Head Held High","SERA",2022-12-30,196220,45,true,1135229191,2026-02-17T10:17:40Z,"","Universal Music, a division of Universal International Music BV",0.612,0.579,1,-6.448,0,0.0359,0.113,0,0.0844,0.218,94.949,4
spotify:track:1odExI7RdWc4BT515LTAwj,"Daylight","Daylight","David Kushner",2023-04-14,212953,12,false,1135229191,2026-02-17T10:17:40Z,"","Miserable Music Group, LLC",0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,4
spotify:track:4q05KbxYZ5JdkmrletgPjF,"Whistle (feat. Calum Scott)","Whistle (feat. Calum Scott)","Jax Jones;Calum Scott",2023-02-10,181957,65,false,1135229191,2026-02-17T10:17:40Z,"soft pop","Polydor Records",0.689,0.897,10,-4.487,0,0.034,0.145,0.0000046,0.0676,0.582,124.025,4
spotify:track:6IdcyYfBz9LG3SWIKVyNgh,"Arranca (feat. Omega)","Arranca (feat. Omega)","Becky G;Omega",2023-03-10,166529,64,false,1135229191,2026-02-17T10:17:40Z,"reggaeton,latin,mambo,merengue","Kemosabe Records/RCA Records",0.931,0.793,0,-4.666,0,0.133,0.0378,0.00000463,0.0748,0.856,117.999,4
spotify:track:0HUapsBY3CrGXtMzUrsOvY,"This World Is Our Home","This World Is Our Home","Douwe Bob",2023-06-08,173731,46,false,1135229191,2026-02-17T10:17:40Z,"nederpop","V2 Records Benelux",0.575,0.75,1,-5.961,1,0.0309,0.0851,0,0.0421,0.893,95.989,4
spotify:track:323zcUSa2qrq0aUAwL30sT,"Therapie","Therapie","Zoë Tauran",2023-01-20,181666,45,true,1135229191,2026-02-17T10:17:40Z,"nederpop,hollands","Universal Music, a division of Universal International Music BV",0.633,0.625,10,-6.645,0,0.111,0.0457,0,0.0686,0.36,179.957,3
spotify:track:18tV3JqwwB5Acsa8vP12lp,"Layla","Layla","Claude",2023-03-30,163428,15,false,1135229191,2026-02-17T10:17:40Z,"nederpop","Cloud 9 Digital",0.763,0.754,7,-7.006,1,0.0586,0.332,0.0000558,0.0946,0.368,104.977,4
spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,"Cruel Summer","Lover","Taylor Swift",2019-08-23,178426,88,false,1135229191,2026-02-17T10:17:40Z,"","Taylor Swift",0.552,0.702,9,-5.707,1,0.157,0.117,0.0000206,0.105,0.564,169.994,4
spotify:track:3zkb0907pOJqU7m3Qh5hB7,"She Knows - with Akon","She Knows (with Akon)","Dimitri Vegas & Like Mike;David Guetta;Afro Bros;Dimitri Vegas;Akon",2023-07-21,135706,47,false,1135229191,2026-02-17T10:17:40Z,"big room,electronica,edm,moombahton,dancehall","Smash The House",0.417,0.928,7,-3.995,0,0.0802,0.16,0.000303,0.217,0.851,43.708,3
spotify:track:3YfGTvsTAWGC2lgoDOikUz,"One in a Million","One in a Million","Bebe Rexha;David Guetta",2023-08-04,160529,61,false,1135229191,2026-02-17T10:17:40Z,"edm","Warner Records",0.454,0.931,11,-4.083,1,0.0321,0.238,0.000623,0.289,0.462,137.945,4
spotify:track:6pb5DtlAeG95dNQLHiArRU,"Rock My Body","Rock My Body (with INNA & Sash!)","R3HAB;INNA;Sash!",2023-04-28,137419,70,false,1135229191,2026-02-17T10:17:40Z,"slaphouse,edm,europop,eurodance","Spinnin' Records",0.662,0.821,2,-4.103,0,0.13,0.202,0,0.522,0.47,124.077,4
spotify:track:4nmYpdBk6SMg45w1OQGMQP,"Stay (Never Leave)","Stay (Never Leave)","Kris Kross Amsterdam;SERA;Conor Maynard",2023-10-06,152139,15,false,1135229191,2026-02-17T10:17:40Z,"hollands","Cloud 9 Digital",0.678,0.723,3,-4.85,0,0.0457,0.0264,0,0.0984,0.537,106.943,4
spotify:track:1otciLAg6R0yEEJblsHtKM,"Heartbeat","Heartbeat","Davina Michelle",2023-01-05,198803,13,false,1135229191,2026-02-17T10:17:40Z,"hollands,nederpop","8ball Music",0.639,0.712,4,-5.619,1,0.0615,0.069,0,0.252,0.66,110.552,4
spotify:track:3v2dHPoXhfVVZ6HQBfjQOh,"Tonight","Tonight","Son Mieux",2023-10-12,272709,58,false,1135229191,2026-02-17T10:17:40Z,"folk-pop,nederpop","Universal Music, a division of Universal International Music BV",0.509,0.436,7,-11.439,1,0.0274,0.15,0.0000328,0.133,0.347,155.076,4
spotify:track:0mozpacigd082TTRqi5IZc,"Nickel For Goodbye","Nickel For Goodbye","Racoon",2023-08-31,231744,44,false,1135229191,2026-02-17T10:17:40Z,"nederpop,hollands","Sony Music Entertainment",0.694,0.71,8,-8.308,0,0.0386,0.122,0,0.0813,0.697,117.049,4
spotify:track:3gdPwk2wyOXNRnTA1KXnEr,"Wish You The Best","Broken By Desire To Be Heavenly Sent","Lewis Capaldi",2023-05-19,210880,75,false,1135229191,2026-02-17T10:17:40Z,"soft pop","Vertigo Berlin",0.675,0.48,3,-3.658,1,0.0316,0.547,0,0.0943,0.491,107.86,4
spotify:track:2UI9rmmINuXVWeOrprjWBy,"Morgen Wordt Fantastisch","Morgen Wordt Fantastisch","Acda en de Munnik",2023-03-23,158604,48,false,1135229191,2026-02-17T10:17:40Z,"nederpop,hollands","CTM / Tribe Music",0.653,0.79,1,-6.947,1,0.0679,0.14,0,0.19,0.764,112.012,4
spotify:track:5VJETUjJ7y46bAz4min5IB,"vampire","GUTS","Olivia Rodrigo",2023-09-08,219724,60,false,1135229191,2026-02-17T10:17:40Z,"","Olivia Rodrigo PS",0.487,0.553,5,-5.783,1,0.0517,0.163,0,0.213,0.326,137.644,4
spotify:track:4EmH2iRucAgCOnhuJRotUi,"Drifting","Drifting","Tiësto;Poppy Baskcomb",2023-06-22,147692,67,false,1135229191,2026-02-17T10:17:40Z,"edm,trance,big room,house,drum and bass","Musical Freedom",0.625,0.951,9,-4.866,0,0.0393,0.0718,0.585,0.164,0.376,130.001,4
spotify:track:0OvO2X2Q3i98dc5RcgEN3x,"Jungle","Jungle","Alok;The Chainsmokers;Mae Stephens",2023-09-22,175500,70,false,1135229191,2026-02-17T10:17:40Z,"braziliaanse bass,elektronisch,slaphouse,electrohouse","Columbia/B1 Recordings",0.596,0.667,6,-5.651,0,0.0295,0.0524,0.000109,0.205,0.217,140.002,4
spotify:track:3bK1zVFBKIzYjmptmI4NsJ,"Overdrive (feat. Norma Jean Martine)","Overdrive (feat. Norma Jean Martine)","Ofenbach;Norma Jean Martine",2023-10-06,155905,76,false,1135229191,2026-02-17T10:17:40Z,"","Elektra France",0.611,0.757,6,-3.546,1,0.03,0.00257,0,0.058,0.279,126.963,4
spotify:track:5mHdCZtVyb4DcJw8799hZp,"Escapism.","My 21st Century Blues","RAYE;070 Shake",2023-02-03,272373,84,true,1135229191,2026-02-17T10:17:40Z,"","Human Re Sources",0.538,0.742,2,-5.355,1,0.114,0.138,0.0000467,0.0934,0.25,96.107,4
spotify:track:1Y3LN4zO1Edc2EluIoSPJN,"Until I Found You (with Em Beihold) - Em Beihold Version","Until I Found You (Em Beihold Version)","Stephen Sanchez;Em Beihold",2022-04-22,176440,78,false,1135229191,2026-02-17T10:17:40Z,"","Republic Records",0.551,0.55,10,-5.339,1,0.0286,0.777,0,0.202,0.342,101.19,3
spotify:track:2IGMVunIBsBLtEQyoI1Mu7,"Paint The Town Red","Paint The Town Red","Doja Cat",2023-08-04,231750,77,true,1135229191,2026-02-17T10:17:40Z,"","Kemosabe Records/RCA Records",0.868,0.538,5,-8.603,1,0.174,0.269,0.00000334,0.0901,0.732,99.968,4
spotify:track:4OMJGnvZfDvsePyCwRGO7X,"Houdini","Houdini","Dua Lipa",2023-11-09,185917,11,false,1135229191,2026-02-17T10:17:40Z,"pop","Warner Records",0.744,0.789,9,-4.876,0,0.059,0.0036,0.00144,0.0947,0.866,116.985,4
spotify:track:1Lo0QY9cvc8sUB2vnIOxDT,"Fast Car","Gettin' Old","Luke Combs",2023-03-24,265284,81,false,1135229191,2026-02-17T10:17:40Z,"country","River House Artists/Columbia Nashville",0.712,0.603,8,-5.52,1,0.0262,0.186,0,0.115,0.67,97.994,4
spotify:track:0mflMxspEfB0VbI1kyLiAv,"Stick Season","Stick Season","Noah Kahan",2022-10-14,182346,86,false,1135229191,2026-02-17T10:17:40Z,"","Mercury Records/Republic Records",0.664,0.5,9,-6.935,1,0.0651,0.799,0,0.0966,0.801,117.896,4
spotify:track:540BsMhL329p3KhB8ZZ7Ez,"Schultenbräu","Schultenbräu","Donnie;Chantal Janzen",2023-06-02,182000,23,false,1135229191,2026-02-17T10:17:40Z,"hollands,nederpop","8ball Music / Maradonnie",0.527,0.878,5,-2.674,1,0.0831,0.129,0,0.146,0.663,120.963,4
spotify:track:2HafqoJbgXdtjwCOvNEF14,"Si No Estás","Si No Estás","Íñigo Quintero",2022-09-23,184061,79,false,1135229191,2026-02-17T10:17:40Z,"","Acqustic",0.537,0.421,5,-8.72,1,0.0285,0.827,0,0.138,0.524,98.224,4
spotify:track:44G9fSM6qI8zRoG6Qwn3eq,"Pointless","Broken By Desire To Be Heavenly Sent","Lewis Capaldi",2023-05-19,231120,67,false,1135229191,2026-02-17T10:17:40Z,"soft pop","Vertigo Berlin",0.443,0.613,4,-4.214,1,0.047,0.0663,0,0.113,0.342,120.865,4
spotify:track:44MuEHdlociG8KjhPhOVw5,"Padam Padam","Tension (Deluxe)","Kylie Minogue",2023-09-22,166266,67,false,1135229191,2026-02-17T10:17:40Z,"dance pop","BMG Rights Management (UK) Ltd.",0.744,0.621,5,-7.931,1,0.242,0.216,0.00119,0.104,0.701,128.105,4
spotify:track:0kVdeFsVblCJp4zDyf57EG,"Miracles","Miracles","Chef'Special",2023-08-11,202627,12,false,1135229191,2026-02-17T10:17:40Z,"folk-pop","Kaiser Records under exclusive license to 8ball Music",0.733,0.741,9,-5.541,1,0.0388,0.0709,0,0.0458,0.961,153.07,4
spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]","What Was I Made For? [From The Motion Picture ""Barbie""]","Billie Eilish",2023-07-13,222369,85,false,1135229191,2026-02-17T10:17:40Z,"","Darkroom/Interscope Records",0.391,0.084,0,-17.843,1,0.0317,0.953,0,0.0983,0.111,79.449,4
spotify:track:4JNdwEfqwFRiAeEISC8RU8,"Die For You (with Ariana Grande) - Remix","Die For You","The Weeknd;Ariana Grande",2023-02-27,232857,74,false,1135229191,2026-02-17T10:17:40Z,"pop","XO / Republic Records",0.556,0.515,1,-6.573,0,0.0633,0.266,0,0.344,0.492,66.958,4
spotify:track:4NUmZ5svM1Bbmaz5udqUeJ,"Dreaming","Dreaming","Marshmello;P!nk;Sting",2023-10-20,170261,60,false,1135229191,2026-02-17T10:17:40Z,"edm,softrock","RCA Records Label",0.697,0.742,11,-6.404,0,0.0457,0.0194,0.000308,0.0837,0.783,124.969,4
spotify:track:0Uy5VFlvsosR3YZbpsxYFh,"Satisfyer","Satisfyer","Roxy Dekker",2023-11-10,121451,2,false,1135229191,2026-02-17T10:17:40Z,"nederpop,hollands","Warner Music Benelux",0.795,0.632,8,-8.458,0,0.0607,0.0312,0.0000169,0.107,0.731,124.058,4
spotify:track:3UDWgZznpvkwYx92b0hjJ8,"OMG It's Happening","OMG It's Happening","DI-RECT",2023-06-30,179599,12,false,1135229191,2026-02-17T10:17:40Z,"nederpop","8ball Music",0.537,0.859,11,-6.55,1,0.0535,0.00101,0.00000248,0.365,0.662,107,4
spotify:track:1vYF6O8JLonzVYrJGSGNNW,"Verleden Tijd","Verleden Tijd","FLEMMING",2023-04-14,167244,20,false,1135229191,2026-02-17T10:17:40Z,"nederpop,hollands","8ball Music",0.589,0.554,3,-7.851,1,0.196,0.392,0,0.173,0.563,119.949,4
spotify:track:31nfdEooLEq7dn3UMcIeB5,"Vois sur ton chemin - Techno Mix","Vois sur ton chemin (Techno Mix)","BENNETT",2023-08-04,178156,79,false,1135229191,2026-02-17T10:17:40Z,"hypertechno,techno","Warner Music Central Europe",0.634,0.824,2,-3.394,0,0.047,0.0908,0.0711,0.119,0.371,137.959,4
spotify:track:6ziqWx82jgkQYhyIALoraH,"Transmission - Joris Voorn Remix","Transmission (Joris Voorn Remix)","Eelke Kleijn;Joris Voorn",2022-10-28,224274,55,false,1135229191,2026-02-17T10:17:40Z,"melodieuze techno,melodieuze house,progressive house","DAYS like NIGHTS",0.711,0.838,2,-7.985,1,0.0423,0.292,0.927,0.146,0.223,124.002,4
spotify:track:5pjp1jN7hitQTuSlT2jOep,"Burning Daylight","Burning Daylight","Mia Nicolai;Dion Cooper",2023-03-01,184000,40,false,1135229191,2026-02-17T10:17:40Z,"","Universal Music, a division of Universal International Music BV",0.511,0.425,3,-8.68,1,0.0331,0.598,0,0.106,0.269,74.974,4
spotify:track:1CcLA0eaauck34YEIrvAAq,"When We Were Young (The Logical Song)","When We Were Young (The Logical Song)","David Guetta;Kim Petras",2023-11-10,147432,72,false,1135229191,2026-02-17T10:17:40Z,"edm","Parlophone UK",0.657,0.914,0,-4.513,0,0.0523,0.0526,0.00000632,0.109,0.502,139.989,4
spotify:track:5JEzgajKcC4eIQfRu3cZk7,"Is It Love","Is It Love","Loreen",2023-10-13,143669,61,false,1135229191,2026-02-17T10:17:40Z,"europop","Universal Music AB",0.43,0.788,6,-5.615,0,0.0684,0.119,0,0.11,0.33,120.275,4
spotify:track:5vj6nqh3LGX4lrpGOkHFU3,"Nooit Meer Regen","Nooit Meer Regen","Suzan & Freek",2023-05-18,200717,40,false,1135229191,2026-02-17T10:17:40Z,"nederpop,hollands","Sony Music Entertainment",0.78,0.56,7,-7.403,0,0.0505,0.0397,0.0000762,0.195,0.861,122.022,4
spotify:track:0Nfh4u0J4bajcyp5pzaWCx,"Used To Be Young","Used To Be Young","Miley Cyrus",2023-08-25,191185,56,false,1135229191,2026-02-17T10:17:40Z,"","Columbia",0.626,0.63,4,-3.834,1,0.0377,0.582,0,0.13,0.421,147.029,4
spotify:track:78ZiXK0IZ1uiuCHUzFWmcl,"Hartslag Van De Stad","Hartslag Van De Stad","Tino Martin;Mart Hoogkamer",2023-09-28,179025,59,false,1135229191,2026-02-17T10:17:40Z,"hollands,nederpop","Studio One/NRGY Music, under exclusive license to TWIM",0.808,0.737,0,-5.279,0,0.0346,0.0919,0,0.0881,0.619,111.983,4
spotify:track:7aI0nca5m0wSGYcBdwRL8r,"How My Heart Was Won","How My Heart Was Won","DI-RECT",2023-01-20,219522,15,false,1135229191,2026-02-17T10:17:40Z,"nederpop","8ball Music",0.323,0.46,5,-6.932,1,0.0292,0.251,0,0.073,0.175,149.128,4
spotify:track:0NxfpRR1pmtGC9J61iHIIc,"De Leven","De Leven","Kevin;S10",2023-11-02,161922,46,true,1135229191,2026-02-17T10:17:40Z,"nederpop","Animal Stories / Noah’s Ark BV",0.504,0.513,1,-7.525,0,0.266,0.26,0.00000435,0.0844,0.277,78.682,4
spotify:track:5rL9LobdwAwFch2J8CiosG,"Not Fair","Not Fair","Niklas Dee;Old Jim;Enny-Mae",2023-06-02,163034,59,false,1135229191,2026-02-17T10:17:40Z,"hypertechno,slaphouse,techno","Armada BNL",0.733,0.976,5,-5.305,1,0.045,0.0294,0.0000712,0.25,0.523,144.989,4
spotify:track:17iAh2zKuYtwOSTFvQIYY0,"Herinnering","Herinnering","Boef;Lil Kleine;$hirak",2023-02-09,154663,48,true,1135229191,2026-02-17T10:17:40Z,"","BOEFMUSIC",0.847,0.56,0,-9.65,1,0.273,0.314,0,0.126,0.244,123.851,4
spotify:track:5iH8UrvxTButDRaWECLDol,"Champions League","Champions League","FLEMMING;Boef",2023-11-10,142001,19,false,1135229191,2026-02-17T10:17:40Z,"nederpop,hollands","8ball Music",0.677,0.764,7,-6.284,1,0.209,0.27,0,0.224,0.631,90.116,4
spotify:track:2FQrifJ1N335Ljm3TjTVVf,"A Bar Song (Tipsy)","A Bar Song (Tipsy)","Shaboozey",2024-04-12,171291,82,true,1135229191,2026-02-17T10:17:58Z,"","American Dogwood / EMPIRE",0.722,0.709,9,-4.95,1,0.0273,0.0633,0,0.0804,0.604,81.012,4
spotify:track:0h3Xy4V4apMraB5NuM8U7Z,"Stumblin' In","Stumblin' In","CYRIL",2023-11-10,213363,81,false,1135229191,2026-02-17T10:17:58Z,"","Spinnin' Records",0.875,0.518,2,-8.388,1,0.0551,0.0638,0.00995,0.125,0.37,126.089,4
spotify:track:0vrKBjEBQAVn3sdhIXmpHE,"Terug In De Tijd","Terug In De Tijd","Yves Berendse",2023-06-02,187357,34,false,1135229191,2026-02-17T10:17:58Z,"hollands,nederpop","Dino Music",0.65,0.767,8,-7.688,1,0.0458,0.108,0,0.0879,0.536,122.749,4
spotify:track:2uqYupMHANxnwgeiXTZXzd,"Austin (Boots Stop Workin')","What Happens Now?","Dasha",2024-02-16,171782,81,true,1135229191,2026-02-17T10:17:58Z,"","Warner Records",0.756,0.672,0,-6.743,1,0.0522,0.464,0.00000337,0.108,0.739,114.935,4
spotify:track:5o0osRx8kYJTOqlOSggr9Z,"Carry You Home","You'll Be Alright, Kid (Chapter 1)","Alex Warren",2024-09-27,166880,65,false,1135229191,2026-02-17T10:17:58Z,"","Atlantic Records",0.525,0.66,10,-7.094,1,0.111,0.468,0.0000033,0.128,0.458,123.787,4
spotify:track:1LY3GhF0zxIVgbYEQjCbUO,"The Sound of Silence - CYRIL Remix","The Sound of Silence (CYRIL Remix)","Disturbed;CYRIL",2024-02-02,185238,81,false,1135229191,2026-02-17T10:17:58Z,"metal,nu metal,alternative metal,rapmetal,hardrock","Spinnin' Records",0.68,0.721,6,-4.379,0,0.188,0.123,0,0.162,0.244,125.963,4
spotify:track:3Vr3zh0r7ALn8VLqCiRR10,"Stargazing","Stargazing","Myles Smith",2024-05-10,172533,85,false,1135229191,2026-02-17T10:17:58Z,"","RCA Records Label",0.635,0.601,1,-6.129,0,0.0295,0.246,0,0.11,0.332,123.994,4
spotify:track:3dj4wgM3cPeuLwMNHDuBon,"The Door","I've Tried Everything But Therapy (Part 1)","Teddy Swims",2023-09-15,212648,87,false,1135229191,2026-02-17T10:17:58Z,"","Warner Records",0.731,0.861,8,-5.483,0,0.0532,0.0193,0,0.123,0.759,127.922,4
spotify:track:2qSkIjg1o9h3YT9RAgYN75,"Espresso","Espresso","Sabrina Carpenter",2024-04-12,175459,85,true,1135229191,2026-02-17T10:17:58Z,"pop","Island Records",0.701,0.76,0,-5.478,1,0.0285,0.107,0.0000654,0.185,0.69,103.969,4
spotify:track:2plbrEY59IikOBgBGLjaoe,"Die With A Smile","Die With A Smile","Lady Gaga;Bruno Mars",2024-08-16,251667,91,false,1135229191,2026-02-17T10:17:58Z,"art pop,pop","Interscope",0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3
spotify:track:6dOtVTDdiauQNBQEDOtlAB,"BIRDS OF A FEATHER","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,210373,94,false,1135229191,2026-02-17T10:17:58Z,"","Darkroom/Interscope Records",0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
spotify:track:7221xIgOnuakPdLqT0F3nP,"I Had Some Help (Feat. Morgan Wallen)","I Had Some Help","Post Malone;Morgan Wallen",2024-05-10,178205,80,true,1135229191,2026-02-17T10:17:58Z,"country","Mercury Records/Republic Records",0.638,0.855,7,-4.86,1,0.0264,0.00757,0,0.245,0.731,127.986,4
spotify:track:3xkHsmpQCBMytMJNiDf3Ii,"Beautiful Things","Fireworks & Rollerblades","Benson Boone",2024-04-05,180304,88,false,1135229191,2026-02-17T10:17:58Z,"","Night Street Records, Inc./Warner Records Inc.",0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,3
spotify:track:5uQ7de4EWjb3rkcFxyEOpu,"Belong Together","Belong Together","Mark Ambor",2024-02-16,148317,75,false,1135229191,2026-02-17T10:17:58Z,"","Hundred Days Records, LLC",0.646,0.668,2,-5.203,1,0.0282,0.491,0,0.212,0.64,90.969,4
spotify:track:4MSj19TwYBLgDFj3ddEeco,"Black Friday (pretty like the sun)","Black Friday (pretty like the sun)","Lost Frequencies;Tom Odell",2024-07-19,145599,82,false,1135229191,2026-02-17T10:17:58Z,"tropical house","UROK",0.853,0.618,6,-10.833,1,0.0923,0.633,0.89,0.0972,0.32,126.031,4
spotify:track:4pkb8SbRGeHAvdb87v9rpf,"Miles On It","Miles On It","Marshmello;Kane Brown",2024-05-03,168355,78,false,1135229191,2026-02-17T10:17:58Z,"edm,country,popcountry","RCA Records Label Nashville",0.634,0.761,5,-4.752,1,0.0472,0.00537,0,0.549,0.785,129.963,4
spotify:track:0Z7nGFVCLfixWctgePsRk9,"TEXAS HOLD 'EM","TEXAS HOLD 'EM","Beyoncé",2024-02-11,233456,72,true,1135229191,2026-02-17T10:17:58Z,"","Parkwood Entertainment/Columbia",0.727,0.711,2,-6.549,1,0.078,0.582,0,0.158,0.375,110.012,4
spotify:track:0uHrMbMv3c78398pIANDqR,"Europapa","Europapa","Joost",2024-02-29,160218,65,false,1135229191,2026-02-17T10:17:58Z,"gabber,europop","Joost Klein",0.706,0.94,11,-4.969,0,0.168,0.173,0.000349,0.228,0.479,160.068,4
spotify:track:5G2f63n7IPVPPjfNIGih7Q,"Taste","Short n' Sweet","Sabrina Carpenter",2024-08-23,157279,86,false,1135229191,2026-02-17T10:17:58Z,"pop","Island Records",0.674,0.907,3,-4.086,1,0.064,0.101,0,0.297,0.721,112.964,4
spotify:track:5b5cPscqVEMChvDqscVw26,"Training Season","Radical Optimism","Dua Lipa",2024-05-03,209487,81,false,1135229191,2026-02-17T10:17:58Z,"pop","Warner Records",0.812,0.587,5,-4.483,0,0.0477,0.0349,0.00000264,0.123,0.664,123.041,4
spotify:track:331l3xABO0HMr1Kkyh2LZq,"I Don't Wanna Wait","I Don't Wanna Wait","David Guetta;OneRepublic",2024-04-05,149667,81,false,1135229191,2026-02-17T10:17:58Z,"edm,soft pop","Parlophone UK",0.681,0.714,1,-4.617,0,0.0309,0.0375,0,0.232,0.554,129.976,4
spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Move","Move","Adam Port;Stryv;Keinemusik;Orso;Malachiii",2024-06-07,177598,82,false,1135229191,2026-02-17T10:17:58Z,"afrohouse,house,melodieuze house,afrotech","Keinemusik",0.727,0.782,8,-8.529,0,0.042,0.0563,0.336,0.225,0.655,119.992,4
spotify:track:6D8y7Bck8h11byRY88Pt2z,"Houdini","Radical Optimism","Dua Lipa",2024-05-03,185917,82,false,1135229191,2026-02-17T10:17:58Z,"pop","Warner Records",0.744,0.789,9,-4.876,0,0.059,0.0036,0.00144,0.0947,0.866,116.985,4
spotify:track:2hIFhSltVcRU1oJ3kf8Zy4,"Sugardaddy","Sugardaddy","Roxy Dekker",2024-04-04,131796,3,false,1135229191,2026-02-17T10:17:58Z,"nederpop,hollands","Warner Music Benelux",0.84,0.856,1,-3.743,1,0.112,0.215,0.00071,0.0651,0.794,127.046,4
spotify:track:7v4lL0VxQV8yTv29Tpf2sH,"Head Down","Head Down","Lost Frequencies;Bastille",2023-12-29,173888,60,false,1135229191,2026-02-17T10:17:58Z,"tropical house","Epic Amsterdam",0.73,0.845,4,-6.702,0,0.131,0.304,0.0000112,0.206,0.424,123.992,4
spotify:track:7xrEnNo99wrmIs8ZK3RZMK,"WE PRAY","Moon Music","Coldplay;Little Simz;Burna Boy;Elyanna;TINI",2024-10-04,233406,65,false,1135229191,2026-02-17T10:17:58Z,"afrobeats,afrobeat,afropop,afroswing,dancehall,afropiano,latin pop","Parlophone UK",0.745,0.52,5,-8.048,0,0.0559,0.0674,0.0000506,0.0746,0.673,135.956,4
spotify:track:6ifKXZTqAuLA35TGCVuGBU,"Ik Wil Dat Je Liegt","Ik Wil Dat Je Liegt","Hannah Mae;MAKSIM",2024-05-23,174953,54,false,1135229191,2026-02-17T10:17:58Z,"nederpop,hollands","Universal Music, a division of Universal International Music BV",0.688,0.513,2,-5.97,0,0.0342,0.536,0,0.134,0.168,106.984,4
spotify:track:3nHuKdFJZm78CoeBnDcFKe,"Bad Dreams","Bad Dreams","Teddy Swims",2024-09-13,184577,77,false,1135229191,2026-02-17T10:17:58Z,"","Warner Records",0.707,0.68,8,-6.203,1,0.0884,0.274,0,0.0932,0.62,125.058,4
spotify:track:2hCc09htDSAQobdmbYWryY,"Alles Op Gevoel","Alles Op Gevoel","FLEMMING;Zoë Tauran;Ronnie Flex",2024-01-04,169444,59,false,1135229191,2026-02-17T10:17:58Z,"nederpop,hollands","CTM Music",0.621,0.747,0,-5.531,1,0.145,0.117,0,0.367,0.567,134.951,3
spotify:track:67HfJMTt2jley2uzWzocKe,"Undecided","Undecided","RONDÉ",2024-01-25,160301,42,false,1135229191,2026-02-17T10:17:58Z,"nederpop","Universal Music, a division of Universal International Music BV",0.736,0.886,1,-3.529,0,0.034,0.0673,0,0.0544,0.866,124.978,4
spotify:track:5KTZgG84bKFGm53lhLtTqc,"Mwaki","SURRENDER","Zerb;Sofiya Nzau",2023-10-27,208135,71,false,1135229191,2026-02-17T10:17:58Z,"afrohouse","TH3RD BRAIN",0.847,0.637,7,-8.751,0,0.0587,0.201,0.201,0.121,0.0509,120.033,4
